129PORTLAND      LAT=38 20.6S  LONG=141 36.8E
129PORTLAND1991 11   430  474  492  524  547  541  478  441  481  533  519
129PORTLAND1991 12   451  433  380  298  280  300  339  432  450  410  443
129PORTLAND1991 13   530  677  721  652  617  635  573  509  424
129PORTLAND1991 21   387  416  480  495  420  451  510  583  549  465  453
129PORTLAND1991 22   466  489  406  354  343  382  398  357  392  424  391
129PORTLAND1991 23   368  414  395  271  281  340
129PORTLAND1991 31   290  294  361  362  377  511  527  560  539  539  543
129PORTLAND1991 32   463  424  422  420  414  441  478  509  530  527  445
129PORTLAND1991 33   387  413  509  587  592  577  629  690  806
129PORTLAND1991 41   694  554  521  516  506  467  441  459  473  513  569
129PORTLAND1991 42   577  585  606  582  604  641  558  547  637  569  486
129PORTLAND1991 43   632  772  716  606  576  570  573  623
129PORTLAND1991 51   705  638  526  513  571  605  576  482  418  402  357
129PORTLAND1991 52   324  328  342  367  370  367  398  437  485  500  499
129PORTLAND1991 53   515  552  573  562  507  488  442  445  531
129PORTLAND1991 61   640  710  675  601  628  634  601  542  457  429  483
129PORTLAND1991 62   498  459  512  655  762  637  552  585  608  568  646
129PORTLAND1991 63   750  775  806  694  743  847  783  676
129PORTLAND1991 71   588  552  655  784  723  689  675  696  699  680  601
129PORTLAND1991 72   551  498  480  453  511  587  664  706  671  660  616
129PORTLAND1991 73   606  564  456  541  694  602  572  595  587
129PORTLAND1991 81   566  602  660  816  950  943  961  760  547  454  502
129PORTLAND1991 82   647  718  733  669  479  424  500  719  847  820  867
129PORTLAND1991 83   802  611  535  609  704  723  795  703  557
129PORTLAND1991 91   538  549  505  487  444  485  550  520  615  689  615
129PORTLAND1991 92   505  568  655  701  809  871  778  720  814  658  470
129PORTLAND1991 93   407  413  437  460  567  593  562  565
129PORTLAND1991101   512  399  376  397  462  505  562  516  472  454  464
129PORTLAND1991102   432  437  590  641  481  417  428  493  575  591  518
129PORTLAND1991103   520  525  464  384  356  374  486  505  399
129PORTLAND1991111   356  415  529  564  585  672  693  645  539  457  405
129PORTLAND1991112   356  357  432  485  500  496  521  462  367  345  329
129PORTLAND1991113   359  476  570  525  458  493  438  380
129PORTLAND1991121   403  505  574  568  546  493  447  446  444  381  366
129PORTLAND1991122   394  413  508  528  491  505  488  473  430  370  372
129PORTLAND1991123   393  429  473  510  468  429  422  466  515
129PORTLAND1992 11   472  454  475  466  420  389  373  352 9999 9999 9999
129PORTLAND1992 12  9999 9999 9999 9999 9999 9999 9999 9999 9999 9999 9999
129PORTLAND1992 13  9999 9999 9999 9999 9999  401  336  327  307
129PORTLAND1992 21   309  390  458  509  537  488  443  404  394  424  456
129PORTLAND1992 22   429  386  357  385  456  475  419  430  466  524  543
129PORTLAND1992 23   473  360  284  250  247  286  344
129PORTLAND1992 31   390  466  501  470  435  440  414  356  361  402  356
129PORTLAND1992 32   383  436  422  369  297  275  292  323  347  360  416
129PORTLAND1992 33   435  422  488  510  495  496  436  413  387
129PORTLAND1992 41   327  365  413  458  502  497  396  355  366  370  386
129PORTLAND1992 42   429  487  546  495  419  437  504  647  674  559  520
129PORTLAND1992 43   521  539  550  560  604  574  471  473
129PORTLAND1992 51   593  657  641  630  613  623  669  640  596  615  723
129PORTLAND1992 52   802  731  651  562  481  429  422  407  414  463  477
129PORTLAND1992 53   439  499  690  694  581  501  486  526  623
129PORTLAND1992 61   688  683  736  767  740  678  629  661  770  763  721
129PORTLAND1992 62   601  484  472  505  614  748  789  698  576  623  719
129PORTLAND1992 63   664  570  538  533  540  567  626  705
129PORTLAND1992 71   810  930 1012  934  979  882  684  636  530  512  630
129PORTLAND1992 72   592  514  518  470  504  625  753  711  559  533  538
129PORTLAND1992 73   524  609  530  479  660  712  689  606  529
129PORTLAND1992 81   561  500  445  520  649  691  712  591  594  759  844
129PORTLAND1992 82   908  806  700  694  730  659  656  582  478  504  569
129PORTLAND1992 83   423  343  350  431  539  587  808  939  882
129PORTLAND1992 91   736  605  607  596  578  599  512  457  493  618  669
129PORTLAND1992 92   527  528  661  689  615  518  412  351  375  464  498
129PORTLAND1992 93   482  451  374  415  510  546  509  490
129PORTLAND1992101   439  417  499  547  525  432  458  626  616  610  449
129PORTLAND1992102   400  426  464  498  545  573  585  542  398  376  391
129PORTLAND1992103   430  450  423  476  509  523  567  580  479
129PORTLAND1992111   442  481  459  384  350  372  468  633  710  731  597
129PORTLAND1992112   450  424  443  451  463  518  558  609  677  793  850
129PORTLAND1992113   826  807  724  644  573  487  428  425
129PORTLAND1992121   454  486  525  564  502  405  382  389  400  444  446
129PORTLAND1992122   548  611  464  377  308  266  339  434  432  375  375
129PORTLAND1992123   464  504  476  561  641  579  491  472  442
129PORTLAND1993 11   452  530  473  428  440  454  477  487  470  413  379
129PORTLAND1993 12   332  392  470  517  549  506  463  488  463  419  481
129PORTLAND1993 13   551  480  340  433  457  434  398  353  378
129PORTLAND1993 21   447  505  514  419  345  419  421  371  372  486  502
129PORTLAND1993 22   378  381  412  375  375  385  436  531  543  515  522
129PORTLAND1993 23   512  488  603  672  707  713
129PORTLAND1993 31   625  513  408  377  362  369  369  331  311  284  289
129PORTLAND1993 32   343  404  433  423  344  305  354  427  422  409  446
129PORTLAND1993 33   443  429  442  483  529  527  456  451  469
129PORTLAND1993 41   405  388  442  490  530  579  588  474  441  491  529
129PORTLAND1993 42   586  571  525  455  415  409  442  476  502  558  596
129PORTLAND1993 43   608  522  497  536  511  463  461  426
129PORTLAND1993 51   452  525  502  425  427  511  533  485  527  549  554
129PORTLAND1993 52   597  588  473  361  366  367  394  437  531  633  639
129PORTLAND1993 53   647  644  565  498  473  512  682  807  712
129PORTLAND1993 61   626  580  514  466  478  530  578  607  634  729  826
129PORTLAND1993 62   701  552  458  467  557  644  780  855  810  749  679
129PORTLAND1993 63   546  475  448  397  355  387  494  626
129PORTLAND1993 71   664  795  817  692  613  568  518  503  508  507  561
129PORTLAND1993 72   610  636  689  623  531  545  495  458  458  483  563
129PORTLAND1993 73   639  704  712  679  686  618  674  749  740
129PORTLAND1993 81   796  679  507  455  463  512  631  673  730  683  654
129PORTLAND1993 82   666  642  672  774  668  554  454  440  516  538  533
129PORTLAND1993 83   541  525  499  448  410  445  490  552  579
129PORTLAND1993 91   613  503  369  382  398  454  545  508  420  422  426
129PORTLAND1993 92   308  306  366  379  397  462  628  677  611  580  491
129PORTLAND1993 93   443  397  337  368  466  510  502  540
129PORTLAND1993101   486  519  560  516  595  594  627  722  716  515  438
129PORTLAND1993102   409  379  377  408  472  594  651  657  583  471  452
129PORTLAND1993103   515  625  637  535  610  587  507  471  522
129PORTLAND1993111   579  605  682  586  523  485  453  440  375  352  433
129PORTLAND1993112   544  569  509  483  513  550  567  522  469  532  471
129PORTLAND1993113   432  401  416  498  440  390  396  463
129PORTLAND1993121   436  421  462  411  394  385  326  326  383  466  465
129PORTLAND1993122   439  548  624  601  532  476  440  419  455  604  671
129PORTLAND1993123   609  610  655  609  532  471  432  388  404
129PORTLAND1994 11   518  597  656  769  866  882  924  828  661  605  566
129PORTLAND1994 12   554  495  424  513  615  667  677  662  675  587  530
129PORTLAND1994 13   491  495  594  539  437  424  394  385  441
129PORTLAND1994 21   430  405  452  484  523  515  498  551  585  604  528
129PORTLAND1994 22   493  515  571  617  623  522  415  354  396  469  470
129PORTLAND1994 23   489  497  513  545  457  364
129PORTLAND1994 31   389  422  411  426  410  368  365  401  439  424  351
129PORTLAND1994 32   364  407  460  484  457  384  348  368  419  436  417
129PORTLAND1994 33   416  445  478  468  461  486  490  522  564
129PORTLAND1994 41   537  493  484  514  573  575  539  556  629  605  523
129PORTLAND1994 42   508  481  465  467  555  607  594  595  574  568  578
129PORTLAND1994 43   599  604  664  703  683  681  617  635
129PORTLAND1994 51   630  551  468  437  458  488  453  411  437  460  419
129PORTLAND1994 52   477  636  608  558  625  800  828  681  727  842  792
129PORTLAND1994 53   779  866  995 1042  880  724  687  726  628
129PORTLAND1994 61   543  528  567  616  604  520  415  412  481  524  589
129PORTLAND1994 62   636  715  696  641  680  703  759  701  588  651  830
129PORTLAND1994 63  1021  959  802  667  563  515  494  484
129PORTLAND1994 71   479  575  668  627  536  564  568  549  567  627  726
129PORTLAND1994 72   737  648  657  665  548  536  520  491  515  458  411
129PORTLAND1994 73   465  587  588  559  589  687  793  828  798
129PORTLAND1994 81   679  538  470  447  539  652  597  424  319  372  538
129PORTLAND1994 82   678  566  430  396  426  349  286  313  378  523  634
129PORTLAND1994 83   545  490  438  437  515  496  412  371  396
129PORTLAND1994 91   438  478  502  511  525  453  428  423  430  473  556
129PORTLAND1994 92   620  585  554  556  536  597  560  467  415  440  518
129PORTLAND1994 93   518  484  487  507  511  590  538  527
129PORTLAND1994101   590  588  640  624  621  667  674  571  506  443  338
129PORTLAND1994102   335  337  378  418  480  456  410  368  326  323  344
129PORTLAND1994103   380  449  487  488  516  546  569  599  696
129PORTLAND1994111   661  552  505  595  758  853  722  569  491  473  468
129PORTLAND1994112   482  526  525  450  456  392  440  584  573  467  416
129PORTLAND1994113   440  496  558  628  517  506  543  429
129PORTLAND1994121   370  366  374  417  510  566  497  352  330  388  477
129PORTLAND1994122   517  442  378  400  445  489  506  485  514  465  389
129PORTLAND1994123   369  379  461  527  575  577  531  535  550
129PORTLAND1995 11   439  355  406  415  454  399  336  329  373  419  395
129PORTLAND1995 12   391  425  451  445  425  387  382  482  455  343  361
129PORTLAND1995 13   381  332  312  367  465  492  489  416  368
129PORTLAND1995 21   472  525  530  639  608  500  476  423  390  375  408
129PORTLAND1995 22   437  444  494  551  517  492  458  403  388  430  399
129PORTLAND1995 23   369  413  449  428  428  406
129PORTLAND1995 31   353  301  337  389  408  433  521  526  417  387  475
